no,price,mark,model,year,mileage,engine_capacity,transmission,drive,hand_drive,fuel
1975,1300,honda,insight,2009,136000,1300,automatic,2,righthand,petrol
1976,1300,toyota,corona premio,1999,94170,1600,automatic,2,righthand,petrol
1977,1300,toyota,wish,2007,195000,1800,automatic,4,righthand,petrol
1978,1300,toyota,alphard,2003,252000,2400,automatic,4,righthand,petrol
1979,1300,toyota,voxy,2007,195000,2000,automatic,2,righthand,petrol
1980,1300,volkswagen,golf,2007,135000,1600,automatic,2,righthand,petrol
1981,1300,volkswagen,polo,2009,175000,1400,automatic,2,righthand,petrol
1982,1300,daihatsu,hijet truck,1994,50200,660,manual,4,righthand,petrol
1983,1300,volkswagen,polo,2005,117000,1400,automatic,2,righthand,petrol
1984,1300,mazda,demio,2007,57000,1300,automatic,2,righthand,petrol
1985,1300,toyota,alphard v,2004,83800,2400,automatic,2,righthand,petrol
1986,1300,toyota,alphard,2004,83800,2400,automatic,2,righthand,petrol
1987,1300,bmw,3 series,2005,113565,2000,automatic,2,righthand,petrol
1988,1300,toyota,ist,2003,130670,1300,automatic,2,righthand,petrol
1989,1300,toyota,corolla spacio,2002,116300,1500,automatic,2,righthand,petrol
1990,1300,honda,fit hybrid,2013,179200,1300,automatic,2,righthand,petrol
1991,1300,nissan,note,2013,215400,1200,automatic,2,righthand,petrol
1992,1300,toyota,ipsum,2001,78000,2360,automatic,2,righthand,petrol
1993,1300,toyota,passo,2010,86000,990,automatic,2,righthand,petrol
1994,1300,subaru,forester,2002,81000,2000,automatic,4,righthand,petrol
1995,1300,suzuki,carry truck,2005,176700,660,manual,2,righthand,petrol
1996,1300,subaru,legacy b4,2002,167250,2000,manual,,righthand,petrol
1997,1300,mazda,bongo brawny truck,1998,159029,1780,manual,2,righthand,petrol
1998,1300,toyota,masterace surf,1990,199973,1990,automatic,2,righthand,petrol
1999,1300,toyota,wish,2005,132200,1800,automatic,2,righthand,petrol
2000,1300,isuzu,wizard,1998,100200,3160,automatic,4,righthand,petrol
2001,1306,mazda,demio,2006,59000,1340,automatic,2,righthand,petrol
2002,1306,daihatsu,move latte,2005,68000,650,automatic,2,righthand,petrol
2003,1306,toyota,sienta,2005,101000,1490,automatic,2,righthand,petrol
2004,1306,hyundai,tucson,2005,77252,1991,automatic,2,lhd,diesel
2005,1306,hyundai,santa fe,2004,82333,1991,automatic,2,lhd,diesel
2006,1306,hyundai,terracan,2001,65824,2476,manual,4,lhd,diesel
2007,1306,toyota,sienta,2008,149260,1490,automatic,2,righthand,petrol
2008,1306,toyota,vitz,2001,79872,1300,automatic,2,righthand,petrol
2009,1306,toyota,vitz,2011,63645,996,automatic,2,righthand,petrol
2010,1306,toyota,allion,2005,65890,1794,automatic,2,righthand,petrol
2011,1306,toyota,fun cargo,2003,173521,1300,automatic,2,righthand,petrol
2012,1306,toyota,passo,2009,69859,1300,automatic,2,righthand,petrol
2013,1306,honda,fit,2005,41079,1300,automatic,2,righthand,petrol
2014,1306,toyota,vitz,2000,119315,1000,automatic,2,righthand,petrol
2015,1306,toyota,sienta,2007,104775,1500,automatic,2,righthand,petrol
2016,1306,toyota,belta,2006,44768,990,automatic,2,righthand,petrol
2017,1306,toyota,sienta,2007,197021,1500,automatic,2,righthand,petrol
2018,1306,mazda,demio,2007,112077,1300,automatic,2,righthand,petrol
2019,1306,toyota,vitz,2005,65403,1300,automatic,2,righthand,petrol
2020,1306,mazda,demio,2011,89237,1300,automatic,2,righthand,petrol
2021,1306,honda,fit,2009,129999,1300,automatic,2,righthand,petrol
2022,1306,toyota,sienta,2004,123665,1500,automatic,2,righthand,petrol
2023,1306,toyota,vitz,2007,72737,1300,automatic,2,righthand,petrol
2024,1306,honda,fit,2009,127165,1500,automatic,2,righthand,petrol
2025,1306,toyota,ist,2003,37900,1300,automatic,2,righthand,petrol
2026,1306,toyota,vitz,2007,27129,1300,automatic,2,righthand,petrol
2027,1306,honda,fit,2006,86574,1300,automatic,2,righthand,petrol
2028,1306,honda,fit,2006,83906,1300,automatic,2,righthand,petrol
2029,1306,honda,fit,2005,81958,1500,automatic,2,righthand,petrol
2030,1306,honda,fit,2005,94790,1300,automatic,2,righthand,petrol
2031,1306,toyota,vitz,2007,22220,1500,automatic,2,righthand,petrol
2032,1306,honda,fit,2001,85882,1300,automatic,2,righthand,petrol
2033,1306,toyota,raum,2003,53853,1500,automatic,4,righthand,petrol
2034,1306,toyota,vitz,2007,81638,1300,automatic,2,righthand,petrol
2035,1306,toyota,ist,2003,173940,1490,automatic,2,righthand,petrol
2036,1306,toyota,vitz,2011,43729,1300,automatic,2,righthand,petrol
2037,1306,honda,step wgn,2005,168341,2000,automatic,4,righthand,petrol
2038,1306,toyota,vitz,2008,60691,1300,automatic,2,righthand,petrol
2039,1306,toyota,vitz,2007,99275,1000,automatic,2,righthand,petrol
2040,1306,toyota,vitz,2007,73712,1300,automatic,2,righthand,petrol
2041,1306,toyota,vitz,2007,106449,1300,automatic,2,righthand,petrol
2042,1306,suzuki,swift,2009,111055,12340,automatic,2,righthand,petrol
2043,1306,toyota,platz,2001,74639,1500,automatic,2,righthand,petrol
2044,1306,mitsubishi,delica d2,2013,156177,1240,automatic,2,righthand,petrol
2045,1306,mazda,verisa,2007,69819,1500,automatic,2,righthand,petrol
2046,1306,mazda,mpv,2007,63430,2300,automatic,2,righthand,petrol
2047,1306,nissan,teana,2005,34560,2300,automatic,2,righthand,petrol
2048,1306,daihatsu,terios kid,2000,33460,660,manual,4,righthand,petrol
2049,1306,daihatsu,mira,1995,101000,660,manual,2,righthand,petrol
2050,1306,honda,fit,2010,119317,1300,automatic,2,righthand,petrol
2051,1306,volkswagen,polo,2007,71000,1400,automatic,2,righthand,petrol
2052,1306,volkswagen,polo,2007,57000,1400,automatic,2,righthand,petrol
2053,1306,nissan,cima,2001,64000,4500,automatic,2,righthand,petrol
2054,1306,suzuki,wagon r,2004,126000,660,automatic,4,righthand,petrol
2055,1306,mitsubishi,delica truck,2002,122438,1780,manual,2,righthand,petrol
2056,1306,toyota,estima,2001,126800,3000,automatic,2,righthand,petrol
2057,1306,honda,inspire,2004,130900,3000,automatic,2,righthand,petrol
2058,1307,nissan,sunny,1999,73000,1500,automatic,4,righthand,petrol
2059,1310,toyota,corolla spacio,2001,73000,1490,automatic,2,righthand,petrol
2060,1310,toyota,isis,2007,55000,2000,automatic,2,righthand,petrol
2061,1310,toyota,mark x,2006,151000,2500,automatic,2,righthand,petrol
2062,1310,bmw,mini,2004,100000,1600,automatic,2,righthand,petrol
2063,1310,suzuki,swift,2010,118160,1240,automatic,2,righthand,petrol
2064,1313,toyota,ist,2003,129000,1300,automatic,2,righthand,petrol
2065,1313,toyota,ipsum,2005,119000,2400,automatic,4,righthand,petrol
2066,1316,toyota,mark x,2007,104000,2500,automatic,2,righthand,petrol
2067,1319,suzuki,sx4,2007,100479,1500,automatic,2,righthand,petrol
2068,1320,toyota,sienta,2007,57000,1490,automatic,2,righthand,petrol
2069,1320,toyota,ractis,2007,83000,1490,automatic,2,righthand,petrol
2070,1320,toyota,mark x,2006,81000,2490,automatic,2,righthand,petrol
2071,1320,subaru,sambar truck,2008,182000,650,manual,2,righthand,petrol
2072,1320,suzuki,sx4,2009,123000,1490,automatic,2,righthand,petrol
2073,1320,volkswagen,golf,2005,42000,1980,automatic,2,righthand,petrol
2074,1320,mazda,demio,2007,67000,1490,manual,2,righthand,petrol
2075,1320,toyota,auris,2007,110000,1490,automatic,2,righthand,petrol
2076,1320,toyota,noah,2007,144000,1990,automatic,2,righthand,petrol
2077,1320,toyota,ractis,2007,92000,1490,automatic,2,righthand,petrol
2078,1320,nissan,tiida,2010,126000,1490,automatic,2,righthand,petrol
2079,1320,suzuki,sx4,2007,112000,1490,automatic,2,righthand,petrol
2080,1320,bmw,mini,2008,106000,1390,automatic,2,righthand,petrol
2081,1320,suzuki,swift,2010,152000,1240,manual,2,righthand,petrol
2082,1320,nissan,fuga,2009,181000,2490,automatic,2,righthand,petrol
2083,1320,suzuki,swift,2008,66000,1240,automatic,2,righthand,petrol
2084,1320,toyota,corolla sedan,1999,126000,1490,automatic,2,righthand,petrol
2085,1320,mazda,bongo van,2005,122000,1780,manual,2,righthand,petrol
2086,1320,toyota,crown,2006,277000,2490,automatic,2,righthand,petrol
2087,1320,toyota,crown,2004,153000,2490,automatic,2,righthand,petrol
2088,1320,toyota,vitz,2011,119000,990,automatic,2,righthand,petrol
2089,1320,toyota,corolla fielder,2006,136000,1490,automatic,2,righthand,petrol
2090,1320,bmw,mini,2009,112000,1590,automatic,2,righthand,petrol
2091,1320,toyota,belta,2007,33000,1290,automatic,2,righthand,petrol
2092,1320,toyota,mark x,2007,147000,2490,automatic,2,righthand,petrol
2093,1320,nissan,ad,2013,164000,1490,automatic,2,righthand,petrol
2094,1320,bmw,1 series,2005,57000,1990,automatic,2,righthand,petrol
2095,1320,nissan,note,2011,70000,1490,automatic,2,righthand,petrol
2096,1320,toyota,ist,2004,110000,1290,automatic,2,righthand,petrol
2097,1320,toyota,mark x,2006,80000,2490,automatic,2,righthand,petrol
2098,1320,nissan,cube,2010,98000,1490,automatic,2,righthand,petrol
2099,1320,nissan,bluebird sylphy,2009,120000,1990,automatic,2,righthand,petrol
2100,1320,nissan,cube,2010,68000,1490,automatic,2,righthand,petrol
2101,1320,toyota,corolla sedan,1999,125000,1490,automatic,2,righthand,petrol
2102,1320,toyota,corolla sedan,1998,124000,1490,automatic,2,righthand,petrol
2103,1320,subaru,exiga,2011,105000,1990,automatic,2,righthand,petrol
2104,1320,nissan,march,2012,72000,1190,automatic,2,righthand,petrol
2105,1320,volkswagen,polo,2003,95000,1600,automatic,2,righthand,petrol
2106,1320,honda,fit,2009,90000,1300,automatic,2,righthand,petrol
2107,1320,honda,fit,2009,108000,1400,automatic,2,righthand,petrol
2108,1323,nissan,tiida,2007,33441,1490,automatic,2,righthand,petrol
2109,1325,nissan,x-trail,2004,94000,1990,automatic,4,righthand,petrol
2110,1325,land rover,freelander,2006,46770,2490,automatic,4,righthand,petrol
2111,1325,toyota,raum,2007,128187,1500,automatic,2,righthand,petrol
2112,1325,toyota,raum,2006,110522,1500,automatic,2,righthand,petrol
2113,1325,toyota,ist,2005,129304,1500,automatic,4,righthand,petrol
2114,1325,toyota,ist,2003,150377,1300,automatic,2,righthand,petrol
2115,1325,toyota,raum,2007,73074,1500,automatic,2,righthand,petrol
2116,1325,toyota,ist,2002,142438,1500,automatic,4,righthand,petrol
2117,1325,toyota,ist,2004,134899,1300,automatic,2,righthand,petrol
2118,1325,toyota,corolla spacio,2005,184598,1500,automatic,2,righthand,petrol
2119,1328,toyota,succeed van,2011,233661,1500,automatic,2,righthand,petrol
2120,1330,mitsubishi,town box,2006,94000,660,automatic,2,righthand,petrol
2121,1330,mazda,demio,2011,136000,1300,automatic,2,righthand,petrol
2122,1330,toyota,ractis,2008,88000,1490,automatic,2,righthand,petrol
2123,1330,toyota,alphard,2003,142000,2360,automatic,4,righthand,petrol
2124,1330,volkswagen,polo,2007,41000,1400,automatic,2,righthand,petrol
2125,1330,mazda,axela,2005,101000,1500,automatic,2,righthand,petrol
2126,1330,toyota,noah,2003,113000,2000,automatic,2,righthand,petrol
2127,1334,subaru,impreza,2009,99434,1500,automatic,2,righthand,petrol
2128,1334,toyota,alphard,2005,89930,2360,automatic,2,righthand,petrol
2129,1334,toyota,probox van,2011,110274,1300,automatic,2,righthand,petrol
2130,1334,toyota,ractis,2010,15272,1500,automatic,2,righthand,petrol
2131,1334,toyota,belta,2006,53580,1000,automatic,2,righthand,petrol
2132,1334,toyota,corolla sedan,2002,62668,1500,automatic,2,righthand,petrol
2133,1334,nissan,x-trail,2007,81928,2000,automatic,4,righthand,petrol
2134,1334,toyota,allion,2003,84469,1500,automatic,2,righthand,petrol
2135,1334,toyota,allex,2005,76371,1500,automatic,2,righthand,petrol
2136,1334,toyota,allion,2007,80285,1800,automatic,2,righthand,petrol
2137,1334,toyota,auris,2007,45292,1500,automatic,2,righthand,petrol
2138,1334,toyota,voltz,2002,76257,1800,automatic,2,righthand,petrol
2139,1335,suzuki,alto,2012,160000,660,automatic,2,righthand,petrol
2140,1337,toyota,succeed van,2010,205094,1500,automatic,2,righthand,petrol
2141,1340,mazda,demio,2010,86000,1300,automatic,2,righthand,petrol
2142,1340,volkswagen,golf variant,2009,131000,1400,automatic,2,righthand,petrol
2143,1340,toyota,windom,2002,106050,3000,automatic,2,righthand,petrol
2144,1340,honda,fit,2009,90000,1400,automatic,2,righthand,petrol
2145,1340,honda,fit,2008,107000,1400,automatic,2,righthand,petrol
2146,1340,mazda,demio,2009,137000,1300,automatic,2,righthand,petrol
2147,1342,kia motors,cerato,2005,148991,1599,automatic,2,lhd,petrol
2148,1343,kia motors,pride,2007,147009,1493,automatic,2,lhd,diesel
2149,1343,hyundai,tucson,2004,76354,1991,automatic,2,lhd,diesel
2150,1343,hyundai,santa fe,2004,83335,1991,automatic,2,lhd,diesel
2151,1344,subaru,sambar truck,1992,21432,650,manual,4,righthand,petrol
2152,1346,toyota,ractis,2008,131352,1300,automatic,2,righthand,petrol
2153,1350,volkswagen,jetta,2007,42800,2000,automatic,2,righthand,petrol
2154,1350,toyota,alphard,2003,134000,2360,automatic,2,righthand,petrol
2155,1350,suzuki,splash,2011,138784,1200,automatic,2,righthand,petrol
2156,1350,nissan,serena,2010,140000,2000,automatic,2,righthand,petrol
2157,1350,suzuki,wagon r,2013,181000,660,automatic,2,righthand,petrol
2158,1350,nissan,bluebird sylphy,2011,93000,1500,automatic,2,righthand,petrol
2159,1350,toyota,sienta,2012,109400,1500,automatic,2,righthand,petrol
2160,1350,toyota,sienta,2006,43000,1500,automatic,2,righthand,petrol
2161,1350,ford,escape,2004,86000,2300,automatic,2,righthand,petrol
2162,1350,nissan,bluebird sylphy,2012,34863,2000,automatic,2,righthand,petrol
2163,1350,suzuki,landy,2013,255800,2000,automatic,2,righthand,petrol
2164,1350,volkswagen,polo,2006,175000,1400,automatic,2,righthand,petrol
2165,1350,toyota,alphard v,2004,79100,2400,automatic,2,righthand,petrol
2166,1350,toyota,alphard g,2004,79100,2400,automatic,2,righthand,petrol
2167,1350,honda,fit,2009,61000,1400,automatic,2,righthand,petrol
2168,1350,honda,step wgn,2006,121000,1990,automatic,2,righthand,petrol
2169,1350,daihatsu,hijet truck,2007,140000,660,manual,2,righthand,petrol
2170,1352,toyota,succeed van,2011,145062,1500,manual,4,righthand,petrol
2171,1353,toyota,vitz,2006,44015,1500,automatic,2,righthand,petrol
2172,1353,toyota,vitz,2005,120588,1300,automatic,2,righthand,petrol
2173,1353,toyota,altezza,1999,124810,2000,manual,2,righthand,petrol
2174,1353,honda,step wgn,2009,98461,2000,automatic,2,righthand,petrol
2175,1353,mazda,demio,2008,127413,1300,automatic,2,righthand,petrol
2176,1353,mazda,demio,2009,41383,1300,automatic,2,righthand,petrol
2177,1353,toyota,vitz,2005,105804,1300,automatic,2,righthand,petrol
2178,1353,honda,fit,2007,107470,1300,automatic,2,righthand,petrol
2179,1353,toyota,vitz,2006,70152,1300,automatic,2,righthand,petrol
2180,1353,toyota,ist,2003,81613,1500,automatic,2,righthand,petrol
2181,1353,mazda,demio,2009,46815,1300,automatic,2,righthand,petrol
2182,1353,honda,fit,2005,124132,1300,automatic,2,righthand,petrol
2183,1353,honda,fit,2005,36520,1300,automatic,2,righthand,petrol
2184,1353,mazda,demio,2009,66692,1300,automatic,2,righthand,petrol
2185,1353,mazda,demio,2010,78036,1300,automatic,2,righthand,petrol
2186,1353,nissan,skyline,2000,121888,2000,automatic,2,righthand,petrol
2187,1353,toyota,porte,2004,60076,1300,automatic,2,righthand,petrol
2188,1353,mitsubishi,pajero io,1998,76439,1800,automatic,4,righthand,petrol
2189,1353,toyota,wish,2003,174193,1800,automatic,2,righthand,petrol
2190,1353,toyota,wish,2003,98811,1800,automatic,2,righthand,petrol
2191,1353,subaru,vivio,1993,48350,660,manual,2,righthand,petrol
2192,1353,honda,fit,2005,112000,1490,automatic,2,righthand,petrol
2193,1353,toyota,spade,2002,149553,1790,automatic,4,righthand,petrol
2194,1353,nissan,x-trail,2006,153900,2000,automatic,4,righthand,petrol
2195,1355,suzuki,swift,2006,113000,1300,automatic,2,righthand,petrol
2196,1359,toyota,vitz,2005,92700,1300,automatic,2,righthand,petrol
2197,1359,toyota,vitz,2008,97000,1300,automatic,2,righthand,petrol
2198,1360,suzuki,swift,2009,107503,1200,automatic,2,righthand,petrol
2199,1360,suzuki,splash,2010,71841,1200,automatic,2,righthand,petrol
2200,1360,toyota,allex,2001,79000,1500,automatic,2,righthand,petrol
2201,1360,bmw,1 series,2005,34000,1600,automatic,2,righthand,petrol
2202,1360,toyota,ipsum,2001,74000,2000,automatic,2,righthand,petrol
2203,1360,honda,fit,2009,111000,1300,automatic,2,righthand,petrol
2204,1360,nissan,elgrand,2004,99000,3500,automatic,2,righthand,petrol
2205,1360,volkswagen,polo,2007,86000,1400,automatic,2,righthand,petrol
2206,1360,volkswagen,golf,2007,72000,1600,automatic,2,righthand,petrol
2207,1360,volkswagen,polo,2008,95000,1400,automatic,2,righthand,petrol
2208,1360,honda,fit,2009,116000,1400,automatic,2,righthand,petrol
2209,1360,honda,fit,2008,109000,1400,automatic,2,righthand,petrol
2210,1362,nissan,otti,2007,74000,660,automatic,2,righthand,petrol
2211,1362,nissan,clipper,2003,227000,660,automatic,2,righthand,petrol
2212,1362,honda,life,2004,123000,660,automatic,2,righthand,petrol
2213,1366,suzuki,alto,2010,113000,660,automatic,2,righthand,petrol
2214,1366,toyota,vitz,2005,92000,1000,automatic,2,righthand,petrol
2215,1366,suzuki,alto,2008,98000,660,automatic,2,righthand,petrol
2216,1370,nissan,wingroad,2010,67000,1800,automatic,2,righthand,petrol
2219,1370,nissan,note,2011,75000,1490,automatic,2,righthand,petrol
2220,1370,subaru,legacy b4,2002,116000,1990,manual,4,righthand,petrol
2221,1370,toyota,premio,2006,191000,1490,automatic,2,righthand,petrol
2222,1370,toyota,allex,2004,127000,1490,automatic,2,righthand,petrol
2223,1370,honda,fit,2009,157000,1400,automatic,2,righthand,petrol
2224,1370,volkswagen,polo,2007,66000,1400,automatic,2,righthand,petrol
2225,1370,mazda,axela,2004,157000,2300,automatic,2,righthand,petrol
2226,1370,toyota,ipsum,2002,111000,2400,automatic,2,righthand,petrol
2227,1371,toyota,ist,2007,91392,1300,automatic,2,righthand,petrol
2228,1372,hino,dutro,2006,567058,4890,manual,2,righthand,diesel
2229,1372,toyota,sienta,2006,74725,1500,automatic,2,righthand,petrol
2230,1372,toyota,vitz,2007,21420,1300,automatic,2,righthand,petrol
2231,1372,isuzu,elf truck,2001,95347,3050,automatic,2,righthand,lpg
2232,1372,daihatsu,move,2008,193000,660,automatic,2,righthand,petrol
2233,1373,toyota,wish,2007,72096,1800,automatic,2,righthand,petrol
2234,1373,toyota,wish,2007,112990,1800,automatic,2,righthand,petrol
2235,1373,toyota,wish,2005,128077,1800,automatic,2,righthand,petrol
2236,1375,toyota,porte,2009,83000,1300,automatic,2,righthand,petrol
2237,1380,toyota,ist,2006,75200,1300,automatic,2,righthand,petrol
2238,1380,nissan,x-trail,2001,123200,2000,automatic,4,righthand,petrol
2239,1380,toyota,mark x,2007,97000,2500,automatic,2,righthand,petrol
2240,1380,nissan,tiida latio,2007,63000,1500,automatic,2,righthand,petrol
2241,1380,toyota,sienta,2005,179000,1500,automatic,2,righthand,petrol
2242,1380,toyota,sienta,2005,94000,1500,automatic,2,righthand,petrol
2243,1381,toyota,carina,1999,69934,1800,automatic,2,righthand,petrol
2244,1381,toyota,ist,2006,70501,1300,automatic,2,righthand,petrol
2245,1381,toyota,probox van,2010,135911,1500,automatic,2,righthand,petrol
2246,1381,toyota,noah,2005,141515,2000,automatic,2,righthand,petrol
2247,1381,toyota,raum,2007,97535,1500,automatic,2,righthand,petrol
2248,1381,toyota,ractis,2011,43002,1300,automatic,2,righthand,petrol
2249,1381,toyota,raum,2005,18708,1500,automatic,2,righthand,petrol
2250,1381,toyota,raum,2006,79324,1500,automatic,2,righthand,petrol
2251,1381,toyota,ist,2002,86207,1300,automatic,2,righthand,petrol
2252,1381,toyota,raum,2008,17550,1500,automatic,2,righthand,petrol
2253,1381,toyota,ist,2002,108455,1500,automatic,2,righthand,petrol
2254,1381,toyota,ist,2004,103310,1300,automatic,2,righthand,petrol
2255,1381,toyota,ist,2003,59767,1300,automatic,2,righthand,petrol
2256,1381,toyota,ist,2003,160220,1300,automatic,2,righthand,petrol
2257,1381,toyota,ist,2003,114595,1500,automatic,4,righthand,petrol
2258,1381,toyota,ractis,2011,64758,1300,automatic,2,righthand,petrol
2259,1381,toyota,ist,2003,92000,1300,automatic,2,righthand,petrol
2260,1381,toyota,allion,2006,49813,1800,automatic,2,righthand,petrol
2261,1381,toyota,ist,2003,157385,1300,automatic,2,righthand,petrol
2262,1381,toyota,ist,2004,171582,1300,automatic,2,righthand,petrol
2263,1381,mazda,titan dash,2007,156010,1990,manual,2,righthand,petrol
2264,1381,toyota,ist,2002,109585,1300,automatic,2,righthand,petrol
2265,1381,toyota,ist,2003,58792,1300,automatic,2,righthand,petrol
2266,1381,toyota,ist,2004,135375,1300,automatic,2,righthand,petrol
2267,1381,toyota,ist,2004,130422,1500,automatic,4,righthand,petrol
2268,1381,toyota,ist,2003,59602,1300,automatic,2,righthand,petrol
2269,1381,subaru,impreza,2008,114029,2000,automatic,4,righthand,petrol
2270,1381,toyota,raum,2006,56610,1500,automatic,2,righthand,petrol
2271,1381,daihatsu,atrai,2000,172000,660,automatic,2,righthand,petrol
2272,1381,daihatsu,esse,2008,149000,660,automatic,2,righthand,petrol
2273,1381,honda,life,2000,84000,660,automatic,2,righthand,petrol
2274,1381,suzuki,wagon r rr,2005,202000,660,automatic,2,righthand,petrol
2275,1381,toyota,ist,2005,127897,1300,automatic,2,righthand,petrol
2276,1381,toyota,mark x,2007,74992,2500,automatic,2,righthand,petrol
2277,1381,toyota,ist,2005,45172,1500,automatic,2,righthand,petrol
2278,1381,toyota,vitz,2007,11000,1300,automatic,2,righthand,petrol
2279,1381,toyota,brevis,2002,30583,2500,automatic,2,righthand,petrol
2280,1381,toyota,passo,2007,90550,1000,automatic,2,righthand,petrol
2281,1385,jaguar,x-type,2006,93300,2100,automatic,2,righthand,petrol
2282,1386,hyundai,terracan,2003,75295,2497,automatic,2,lhd,diesel
2283,1386,hyundai,santa fe,2005,78693,1991,automatic,2,lhd,diesel
2284,1388,toyota,mark x,2005,83747,2500,automatic,2,righthand,petrol
2285,1389,honda,fit,2011,173000,1300,automatic,2,righthand,petrol
2286,1389,hyundai,trajet,2007,75393,1991,automatic,2,lhd,diesel
2287,1390,toyota,vitz,2009,30000,1300,automatic,2,righthand,petrol
2288,1390,toyota,corolla spacio,2004,47000,1790,automatic,2,righthand,petrol
2289,1390,toyota,alphard,2004,94000,2360,automatic,2,righthand,petrol
2290,1390,bmw,3 series,2003,62652,2200,automatic,2,righthand,petrol
2291,1390,toyota,ist,2007,61546,1300,automatic,2,righthand,petrol
2292,1390,toyota,avensis,2004,20000,2000,automatic,2,righthand,petrol
2293,1390,honda,fit,2009,180000,1400,automatic,2,righthand,petrol
2294,1390,toyota,vitz,2000,94000,1300,manual,2,righthand,petrol
2295,1390,nissan,skyline,1993,181972,1990,automatic,2,righthand,petrol
2296,1390,toyota,vitz,2005,44944,1300,automatic,2,righthand,petrol
2297,1390,toyota,vitz,2002,87016,1300,automatic,2,righthand,petrol
2298,1390,nissan,moco,2004,97410,660,automatic,2,righthand,petrol
2299,1390,mitsubishi,minica,2007,69070,660,automatic,2,righthand,petrol
2300,1390,suzuki,wagon r,2006,150000,660,automatic,4,righthand,petrol
2301,1390,honda,life,2003,155460,660,automatic,4,righthand,petrol
2302,1390,bmw,3 series,2006,118500,2000,automatic,2,righthand,petrol
2303,1390,toyota,alphard,2004,79800,2400,automatic,2,righthand,petrol
2304,1390,suzuki,wagon r,2004,90530,660,automatic,2,righthand,petrol
2305,1391,toyota,ist,2002,159692,1500,automatic,2,righthand,petrol
2306,1395,volvo,c30,2010,73300,2000,automatic,2,righthand,petrol
2307,1395,toyota,auris,2007,35000,1500,automatic,2,righthand,petrol
2308,1398,suzuki,carry truck,2007,129928,650,manual,2,righthand,petrol
2309,1399,honda,fit hybrid,2013,114000,1300,automatic,2,righthand,petrol
2310,1399,mitsubishi,outlander,2006,165100,2350,automatic,4,righthand,petrol
2311,1400,toyota,premio,2005,85674,1800,automatic,2,righthand,petrol
2312,1400,toyota,isis,2005,138082,1800,automatic,2,righthand,petrol
2313,1400,toyota,noah,2005,104593,2000,automatic,2,righthand,petrol
2314,1400,toyota,vitz,2005,45939,1300,automatic,2,righthand,petrol
2315,1400,nissan,vanette van,2006,147875,1800,automatic,2,righthand,petrol
2316,1400,toyota,isis,2006,115670,2000,automatic,4,righthand,petrol
2317,1400,toyota,wish,2003,74978,1800,automatic,2,righthand,petrol
2318,1400,toyota,wish,2007,96755,1800,automatic,2,righthand,petrol
2319,1400,mazda,rx-8,2006,98299,1300,automatic,2,righthand,petrol
2320,1400,toyota,mark x,2007,83221,2500,automatic,2,righthand,petrol
2321,1400,toyota,mark x,2008,110909,2500,automatic,2,righthand,petrol
2322,1400,toyota,mark x,2007,87456,2500,automatic,2,righthand,petrol
2323,1400,mitsubishi,pajero io,2001,104151,1999,automatic,4,righthand,petrol
2324,1400,nissan,elgrand,2003,49286,3500,automatic,2,righthand,petrol
2325,1400,subaru,legacy,2002,157500,2000,manual,,righthand,petrol
2326,1400,subaru,legacy b4,2002,157500,2000,manual,,righthand,petrol
2327,1400,mazda,demio,2009,111670,1300,automatic,2,righthand,petrol
2328,1400,toyota,comfort,2003,497408,1990,automatic,2,righthand,lpg
2329,1400,toyota,wish,2005,101874,2000,automatic,2,righthand,petrol
2330,1400,mazda,demio,2007,112000,1300,automatic,2,righthand,petrol
2331,1400,toyota,vitz,2009,121000,996,automatic,2,righthand,petrol
2332,1400,toyota,estima,2003,101000,3000,automatic,2,righthand,petrol
2333,1400,subaru,r2,2005,101000,660,cvt,2,righthand,petrol
2334,1400,honda,z,2000,170000,660,automatic,4,righthand,petrol
2335,1400,toyota,estima t,2005,72320,3000,automatic,2,righthand,petrol
